id,name,goal,pledged,state,country,currency,currency_trailing_code,staff_pick,backers_count,static_usd_rate,usd_pledged,category,spotlight
1736704635,bryan-brashiers-year-in-ceramics-pca-membership-fu,700,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1819888773,come-clay-with-me,7000,386,failed,US,USD,TRUE,FALSE,7,1,386,Ceramics,FALSE
1522409842,travis-design-studio-mugs-collection,50000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1085744953,ccsas-epic-fundraising,10000,25,canceled,CA,CAD,TRUE,FALSE,1,0.75666432,18.916608,Ceramics,FALSE
1336445121,project-renard,400,0,canceled,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1282045016,leaving-finn-gerprints-everywhere,7300,451,canceled,US,USD,TRUE,FALSE,11,1,451,Ceramics,FALSE
608191814,the-flaming-fish-stick-project,4200,0,canceled,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
412149328,hand-painted-mugs-that-will-make-you-smile-loveina,5000,20,canceled,US,USD,TRUE,FALSE,2,1,20,Ceramics,FALSE
1083652867,ericssleapottery-pottery-ceramics,1500,0,canceled,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1416557497,mom-needs-a-kiln-to-continue-business,3500,0,canceled,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1947024607,flourishing-urn,17000,0,canceled,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
11548751,ian-the-gnome,5000,50,canceled,US,USD,TRUE,FALSE,2,1,50,Ceramics,FALSE
475399609,mr-snowman-maker,73000,159,canceled,CA,CAD,TRUE,FALSE,2,0.77868217,123.810465,Ceramics,FALSE
1026446534,drunk-craftings,900,0,canceled,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
11210835,spinning-pots-transformations-of-clay-through-huma,3000,280,canceled,US,USD,TRUE,FALSE,3,1,280,Ceramics,FALSE
1780520502,kiln-to-keep,5500,150,failed,US,USD,TRUE,FALSE,1,1,150,Ceramics,FALSE
1008155790,my-name-is-mudd,5000,2075,failed,US,USD,TRUE,FALSE,21,1,2075,Ceramics,FALSE
88092201,the-ultimate-salad-spoon,9000,1,failed,US,USD,TRUE,FALSE,1,1,1,Ceramics,FALSE
1061419096,art-space-gallery-and-working-ceramic-studio,3400,122,failed,US,USD,TRUE,FALSE,5,1,122,Ceramics,FALSE
1759929777,love-and-sunshine-earthenware-project,1000,40,failed,CA,CAD,TRUE,FALSE,1,0.88612026,35.4448104,Ceramics,FALSE
234088685,daily-interactions-a-sharing-of-clay,3000,391,failed,US,USD,TRUE,FALSE,8,1,391,Ceramics,FALSE
2138051976,future-ceramicist-needs-supplies,4250,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
987940056,ceramic-pottery-bowls-inspired-by-nature,2700,440,failed,US,USD,TRUE,FALSE,6,1,440,Ceramics,FALSE
737677889,potters-without-kilns,35000,1606,failed,US,USD,TRUE,FALSE,24,1,1606,Ceramics,FALSE
614367749,homemade-ceramics,2000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
914919558,riverwood-house-summer-with-a-kiln,1900,27,failed,US,USD,TRUE,FALSE,3,1,27,Ceramics,FALSE
775473804,go-with-the-flow-cancer-awareness,250,25,failed,US,USD,TRUE,FALSE,1,1,25,Ceramics,FALSE
2027132643,the-potters-wheel,6000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1001513743,help-start-jacksonvilles-first-paint-your-own-pott,8000,100,failed,US,USD,TRUE,FALSE,1,1,100,Ceramics,FALSE
764975912,degree-show-funding,200,11,failed,GB,GBP,FALSE,FALSE,2,1.39825917,15.38085087,Ceramics,FALSE
2091945557,51status-the-answer-to-piracy-and-counterfeits,5100,0,failed,NL,EUR,FALSE,FALSE,0,1.24491142,0,Ceramics,FALSE
442379813,kestril-clay-needs-a-kiln,9000,125,failed,US,USD,TRUE,FALSE,4,1,125,Ceramics,FALSE
317918578,joels-home-ceramic-studio,800,25,failed,US,USD,TRUE,FALSE,1,1,25,Ceramics,FALSE
1587789064,artists-dream-ceramics-studio,2200,60,failed,US,USD,TRUE,FALSE,2,1,60,Ceramics,FALSE
1096971144,recycled-vintage-dish-bird-feeder-windchimes,2000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
221985544,jeremiah-18-pottery-studio-training-center-at-aci,5000,510,failed,US,USD,TRUE,FALSE,8,1,510,Ceramics,FALSE
1570668135,help-the-village-potters-build-a-kazegama-kiln,14000,2580,failed,US,USD,TRUE,FALSE,42,1,2580,Ceramics,FALSE
660001744,the-the-daydreamers-ceramic-cups-and-tumblers,4000,1324,failed,US,USD,TRUE,FALSE,22,1,1324,Ceramics,FALSE
1047387329,love-for-blue-pottery,15000,0,failed,GB,GBP,FALSE,FALSE,0,1.48867786,0,Ceramics,FALSE
1205396669,ceramics-studio,1700,156,failed,US,USD,TRUE,FALSE,3,1,156,Ceramics,FALSE
1677557750,wood-fired-pottery-made-by-ceramic-artist-in-resid,9000,2015,failed,US,USD,TRUE,FALSE,31,1,2015,Ceramics,FALSE
1323064018,artistic-handmade-ornaments-windchimes-and-figurin,3500,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
2074645781,personalised-cup-of-coffee,180,0,failed,GB,GBP,FALSE,FALSE,0,1.56489135,0,Ceramics,FALSE
1110283367,zombie-gnomes-and-other-unique-figures,15000,80,failed,US,USD,TRUE,FALSE,3,1,80,Ceramics,FALSE
1324587114,mrquins-wood-fired-pottery-kiln,4500,365,failed,US,USD,TRUE,FALSE,10,1,365,Ceramics,FALSE
1396254618,hour-of-the-wolf-craft-fair-booth,1000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
365389044,artists-of-the-world-unite-studio-space-for-art-an,25000,5,failed,US,USD,TRUE,FALSE,1,1,5,Ceramics,FALSE
251739181,henna-art-on-pottery,2000,141,failed,GB,GBP,FALSE,FALSE,7,1.55562124,219.3425948,Ceramics,FALSE
1426090019,tamba-project-restoring-connections-through-clay,15000,3387,failed,US,USD,TRUE,FALSE,36,1,3387,Ceramics,FALSE
363550542,launch-of-new-visions-art-studio,10000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
568017695,shared-ceramic-studio-space-needing-supplies,1000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1187665122,fund-my-pottery-passion,15400,145,failed,US,USD,TRUE,FALSE,7,1,145,Ceramics,FALSE
336416834,artistry-fountains-cascading-pots-water-fountains,7500,1,failed,US,USD,TRUE,FALSE,1,1,1,Ceramics,FALSE
1400300013,mud-lovin-oven,500,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1995936203,clay-arts-potters-wheel-classes-for-the-handicappe,15912,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
703099576,artist-support-help-fund-my-residency-in-banff,1500,130,failed,CA,CAD,TRUE,FALSE,2,0.81866155,106.4260015,Ceramics,FALSE
1614827978,pawfect-paintings-pottery-expansion,1000,52,failed,US,USD,TRUE,FALSE,3,1,52,Ceramics,FALSE
848435456,paint-with-me,7500,1,failed,US,USD,TRUE,FALSE,1,1,1,Ceramics,FALSE
1460620306,alishas-pottery-studio,700,345,failed,US,USD,TRUE,FALSE,8,1,345,Ceramics,FALSE
365480489,mug-life-ceramic-mugs,1500,135,failed,US,USD,TRUE,FALSE,7,1,135,Ceramics,FALSE
2052582454,christina-romeo-ceramic-shop-ceni,2500,361,failed,US,USD,TRUE,FALSE,8,1,361,Ceramics,FALSE
272912743,ian-the-gnome-0,2000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1334391016,anagama-kiln-in-denver,5000,1655,failed,US,USD,TRUE,FALSE,22,1,1655,Ceramics,FALSE
1314669141,clay-for-us-sinners,80000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
616575900,f-art-ceramic-and-glass-studio,2600,10,failed,US,USD,TRUE,FALSE,1,1,10,Ceramics,FALSE
2035613003,vessels-of-clay-center-of-creativity-alchemy-of-pu,26000,6580,failed,US,USD,TRUE,FALSE,42,1,6580,Ceramics,FALSE
912357370,powerdraft-pottery-kiln,5000,141,failed,US,USD,TRUE,FALSE,4,1,141,Ceramics,FALSE
1930944479,stone-bone-wood-cloth-objects-of-intention-and-ins,18240,7788,failed,US,USD,TRUE,FALSE,60,1,7788,Ceramics,FALSE
367139629,one-piece-fan-full-collection,85,0,failed,BE,EUR,FALSE,FALSE,0,1.11099384,0,Ceramics,FALSE
810470046,the-magic-of-polymer-clay,2973,55,failed,GB,GBP,FALSE,FALSE,2,1.67470525,92.10878875,Ceramics,FALSE
1738134111,high-school-art-mural,600,25,failed,US,USD,TRUE,FALSE,1,1,25,Ceramics,FALSE
1592883429,studio-5270-pottery,2200,109,failed,US,USD,TRUE,FALSE,4,1,109,Ceramics,FALSE
1593258987,adventures-in-appomattox,3500,644,failed,US,USD,TRUE,FALSE,10,1,644,Ceramics,FALSE
989156227,centered-mud-and-movement-arts-at-taos-clay,20000,4239.13,failed,US,USD,TRUE,FALSE,45,1,4239.13,Ceramics,FALSE
829968813,launching-bk-clay-cafe-in-60-days-coffee-house-pla,3000,482,failed,US,USD,TRUE,FALSE,8,1,482,Ceramics,FALSE
1891807408,unique-clay-creations,500,40,failed,US,USD,TRUE,FALSE,3,1,40,Ceramics,FALSE
1572614274,help-me-go-to-the-florence-biennale,10800,695,failed,AU,AUD,TRUE,FALSE,10,0.86663148,602.3088786,Ceramics,FALSE
2144529772,wilcoxsonbrooklynceramics,20000,276,failed,US,USD,TRUE,FALSE,9,1,276,Ceramics,FALSE
303801329,ceramic-studio,8000,1309,failed,US,USD,TRUE,FALSE,24,1,1309,Ceramics,FALSE
533175748,terra-peters-pottery-studio,18500,4556,failed,US,USD,TRUE,FALSE,22,1,4556,Ceramics,FALSE
1823622900,rhythm-of-a-porcelain-tortoise-porcelain-percussio,11800,15,failed,US,USD,TRUE,FALSE,2,1,15,Ceramics,FALSE
2052634238,radca-ranch-school-of-ceramics,28000,2915,failed,US,USD,TRUE,FALSE,28,1,2915,Ceramics,FALSE
1293506552,fantasmagoric-ceramics,2000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
248103429,delores-j-hayes-ceramic-art-and-pottery,5000,791,failed,US,USD,TRUE,FALSE,20,1,791,Ceramics,FALSE
849547850,the-kiln-art-project-tthomasarts,3500,437,failed,US,USD,TRUE,FALSE,8,1,437,Ceramics,FALSE
1561444576,two-clay-hands-deck-project-save-the-octopus,18000,2215,failed,US,USD,TRUE,FALSE,14,1,2215,Ceramics,FALSE
2144513159,tayloe-cooks-garage-pottery-studio,5000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1263416205,coming-home-0,2000,12,failed,US,USD,TRUE,FALSE,1,1,12,Ceramics,FALSE
185143437,cats-in-the-kitchen,4000,370.25,failed,CA,CAD,TRUE,FALSE,17,0.88899557,329.1506098,Ceramics,FALSE
718427305,pottery-and-art-studio-takeover-and-expansion,8000,1065,failed,US,USD,TRUE,FALSE,23,1,1065,Ceramics,FALSE
1018974335,falcon-fire-ceramics-studio,5500,1,failed,US,USD,TRUE,FALSE,1,1,1,Ceramics,FALSE
91149443,fix-pottery-wheel-get-another-wheelteach-children,5000,25,failed,US,USD,TRUE,FALSE,1,1,25,Ceramics,FALSE
1150144583,gettin-muddy-pottery-teaching-and-expansion-projec,3000,44,failed,US,USD,TRUE,FALSE,5,1,44,Ceramics,FALSE
1076736513,hand-painted-coffee-mugs-and-pet-dishes,1000,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1773647397,ggz-an-evolution-of-shape,1000000,40,failed,US,USD,TRUE,FALSE,2,1,40,Ceramics,FALSE
130975325,sierra-nevada-college-kiln-structure-fire-pots-not,20000,20857,successful,US,USD,TRUE,FALSE,70,1,20857,Ceramics,TRUE
46623362,ceramic-celtic-cups-and-teapots,450,766.36,successful,US,USD,TRUE,FALSE,27,1,766.36,Ceramics,TRUE
1667752533,mjw-ceramics-fantasy-pottery,5000,6119,successful,US,USD,TRUE,FALSE,51,1,6119,Ceramics,TRUE
2090726875,together-we-rise-a-detroit-community-mural-project,650,675,successful,US,USD,TRUE,FALSE,8,1,675,Ceramics,TRUE
1613358028,camilles-pop-top-pop-up-shop,550,2161,successful,US,USD,TRUE,FALSE,45,1,2161,Ceramics,TRUE
1672473365,girl-mad-as-birds-in-margate-ceramics-and-ehlers-d,2000,2039,successful,GB,GBP,FALSE,FALSE,45,1.55564786,3171.965987,Ceramics,TRUE
1843239797,reshape-cozymelts-paint-your-own-pottery-help-us-u,7400,7400,successful,US,USD,TRUE,FALSE,12,1,7400,Ceramics,TRUE
1389255299,finding-forever-exhibition-opening,2000,2045,successful,US,USD,TRUE,FALSE,34,1,2045,Ceramics,TRUE
1733247084,firing-forward,4500,5117,successful,US,USD,TRUE,FALSE,77,1,5117,Ceramics,TRUE
2096397128,curse-or-cure-goes-to-chelsea-physic-garden-london,8000,869,failed,GB,GBP,FALSE,TRUE,25,1.67568745,1456.172394,Ceramics,FALSE
845039683,earth-spun-pottery-inspiring-artists-everywhere,2000,104,failed,US,USD,TRUE,FALSE,7,1,104,Ceramics,FALSE
689719751,a-very-serious-game,2500,689,failed,US,USD,TRUE,FALSE,13,1,689,Ceramics,FALSE
1448915359,pet-artistic-urns,7500,2125,failed,US,USD,TRUE,FALSE,19,1,2125,Ceramics,FALSE
1642408328,painted-pottery,750,0,failed,US,USD,TRUE,FALSE,0,1,0,Ceramics,FALSE
1756036039,pots-and-vases-and-plates-and-bowls,1250,5,failed,US,USD,TRUE,FALSE,1,1,5,Ceramics,FALSE
1943851332,manic-ceramic-panic,5500,15,failed,US,USD,TRUE,FALSE,2,1,15,Ceramics,FALSE
1153405393,hooves-for-hope,10000,375,failed,US,USD,TRUE,FALSE,9,1,375,Ceramics,FALSE
1271355750,custom-pottery,900,175,failed,US,USD,TRUE,FALSE,3,1,175,Ceramics,FALSE
1466089471,fermenting-for-health,9400,352,failed,US,USD,TRUE,FALSE,9,1,352,Ceramics,FALSE
695580757,lonesome-pine-pottery-pugmill,4738,190,failed,US,USD,TRUE,FALSE,4,1,190,Ceramics,FALSE
1232504587,developing-my-skills-toward-the-next-level-in-clay,2000,2620,successful,US,USD,TRUE,FALSE,42,1,2620,Ceramics,TRUE
1728410282,and-then-i-monuments-to-pivotal-moments,5400,5525,successful,US,USD,TRUE,FALSE,56,1,5525,Ceramics,TRUE
763471526,wheel-woes-students-for-ceramic-arts,4101,4655,successful,US,USD,TRUE,FALSE,79,1,4655,Ceramics,TRUE
2134755894,waupecony-river-studio-modern-handmade-ceramics-by,3500,4370,successful,US,USD,TRUE,FALSE,63,1,4370,Ceramics,TRUE
1391307833,beautifully-crafted-handmade-ceramics,5500,5991,successful,US,USD,TRUE,FALSE,85,1,5991,Ceramics,TRUE
99484462,cydney-is-going-to-hungary,4000,4205,successful,US,USD,TRUE,FALSE,56,1,4205,Ceramics,TRUE
30212765,porcelain-stars,100,101,successful,US,USD,TRUE,FALSE,5,1,101,Ceramics,TRUE
1276108331,number-1-bigfoot-beer-stein,15000,25772,successful,US,USD,TRUE,FALSE,245,1,25772,Ceramics,TRUE
2089991115,heartmoss-pottery-studio,2000,2430,successful,US,USD,TRUE,FALSE,36,1,2430,Ceramics,TRUE
2074136948,cobb-mountain-art-and-ecology-project,30000,39111,successful,US,USD,TRUE,FALSE,142,1,39111,Ceramics,TRUE
1535035023,ceramic-exploration-exhibition-and-lecture-la-to-a,5600,7626,successful,US,USD,TRUE,FALSE,97,1,7626,Ceramics,TRUE
173699581,chester-springs-studio-wood-kiln-rebuild,3000,4260,successful,US,USD,TRUE,FALSE,41,1,4260,Ceramics,TRUE
368071097,help-james-a-jones-fire-his-art-with-a-new-skutt-k,5600,5769,successful,US,USD,TRUE,FALSE,82,1,5769,Ceramics,TRUE
533966415,cut-and-reassembled,3000,3051.12,successful,US,USD,TRUE,FALSE,31,1,3051.12,Ceramics,TRUE
1319053924,angel-clay-and-dragon-clay-lets-finish-the-kiln,12500,12601,successful,CA,CAD,TRUE,FALSE,47,0.78590403,9903.176682,Ceramics,TRUE
1954847161,atelier-dion-handcrafted-ceramic-producion,45000,50601,successful,US,USD,TRUE,FALSE,296,1,50601,Ceramics,TRUE
1841939953,buy-a-pottery-wheel,700,731.61,successful,GB,GBP,FALSE,FALSE,20,1.43420375,1049.277806,Ceramics,TRUE
1484663279,uncommon-place-ceramics,4000,5006,successful,US,USD,TRUE,FALSE,57,1,5006,Ceramics,TRUE
302760075,kis-kiln,3700,4511,successful,US,USD,TRUE,FALSE,43,1,4511,Ceramics,TRUE
1455271842,brick-ceramics-studio-opening,15000,15299,successful,US,USD,TRUE,FALSE,119,1,15299,Ceramics,TRUE
1978131368,delind-ceramics-company,7500,7604,successful,US,USD,TRUE,FALSE,58,1,7604,Ceramics,TRUE
1663226459,cairn-project-using-clay-to-address-trauma,8000,9970,successful,US,USD,TRUE,FALSE,128,1,9970,Ceramics,TRUE
207551451,wood-fired-ceramics-residency-in-denmark,3398,4158,successful,US,USD,TRUE,FALSE,45,1,4158,Ceramics,TRUE
2019791484,bringing-the-fire-to-riverdragon-ceramics,3888,5225,successful,US,USD,TRUE,FALSE,98,1,5225,Ceramics,TRUE
1647500845,handmade-ceramics,575,776,successful,US,USD,TRUE,FALSE,24,1,776,Ceramics,TRUE
413346391,a-tour-of-porcelain-in-europe,1000,1323,successful,US,USD,TRUE,FALSE,14,1,1323,Ceramics,TRUE
1942358056,handmade-ceramics-150-pieces-in-30-days,3500,3725,successful,US,USD,TRUE,FALSE,55,1,3725,Ceramics,TRUE
468345328,the-zulu-voodoo-liberation-taxi,5000,5798,successful,GB,GBP,FALSE,FALSE,122,1.57724726,9144.879613,Ceramics,TRUE
1645831619,save-our-soda-kiln,11652,12577,successful,US,USD,TRUE,FALSE,117,1,12577,Ceramics,TRUE
1306344769,the-artistry-of-helen-jean-taylor,7000,8160,successful,US,USD,TRUE,FALSE,65,1,8160,Ceramics,TRUE
1000968500,modern-handmade-ceramics-paper-and-clay,3000,4386,successful,US,USD,TRUE,FALSE,94,1,4386,Ceramics,TRUE
1876601038,collective-confluence-a-project-space-nceca-2016,1500,1560,successful,US,USD,TRUE,FALSE,36,1,1560,Ceramics,TRUE
1576790049,tiny-tea-shop,50,117,successful,US,USD,TRUE,FALSE,4,1,117,Ceramics,TRUE
1075348970,origins-building-the-cerro-gordo-collection-in-san,1100,1286,successful,US,USD,TRUE,FALSE,25,1,1286,Ceramics,TRUE
1130642573,international-poetry-and-the-power-of-art,2000,2085,successful,US,USD,TRUE,FALSE,14,1,2085,Ceramics,TRUE
1564689155,soulstones-hand-crafted-porcelain-worry-stones,5000,7628,successful,US,USD,TRUE,FALSE,114,1,7628,Ceramics,TRUE
522611719,enchiladas-montadas,3213,3340,successful,US,USD,TRUE,FALSE,25,1,3340,Ceramics,TRUE
1713714518,shrunken-head-pho-bowls-production-studio-for-kat,1500,3014,successful,US,USD,TRUE,FALSE,38,1,3014,Ceramics,TRUE
1770710342,bowls-for-souls,550,653,successful,US,USD,TRUE,FALSE,23,1,653,Ceramics,TRUE
1738937447,ten-nineteen-return-to-station-a-40-year-retrospec,18000,18537,successful,US,USD,TRUE,FALSE,199,1,18537,Ceramics,TRUE
467189903,500-birds,2800,2935,successful,US,USD,TRUE,FALSE,41,1,2935,Ceramics,TRUE
1542061857,irelands-sacred-water,1000,1063,successful,IE,EUR,FALSE,FALSE,24,1.1006343,1169.974261,Ceramics,TRUE
995319524,jumping-creek-pottery-studio-expansion,25000,26229,successful,CA,CAD,TRUE,TRUE,215,0.79830823,20938.82656,Ceramics,TRUE
979788806,carli-ceramics-china,3000,4503.99,successful,US,USD,TRUE,TRUE,84,1,4503.99,Ceramics,TRUE
2023852000,help-me-continue-the-neolithicinspired-studio,900,1475,successful,US,USD,TRUE,FALSE,35,1,1475,Ceramics,TRUE
1545034574,the-clay-studio-of-missoula-gallery-expansion-proj,10000,10880.77,successful,US,USD,TRUE,TRUE,65,1,10880.77,Ceramics,TRUE
1348850422,form-and-fire-6-sculptures-at-banff-centre,5000,5220,successful,US,USD,TRUE,TRUE,58,1,5220,Ceramics,TRUE
371921518,r-r-ceramics-inspired-tableware,5000,8263,successful,US,USD,TRUE,TRUE,70,1,8263,Ceramics,TRUE
710268515,decker-smith-pottery-returns,2425,7550,successful,US,USD,TRUE,TRUE,103,1,7550,Ceramics,TRUE
102929114,firecrafted-ceramics-and-handmade-porcelain-jewelr,5500,5658,successful,US,USD,TRUE,TRUE,98,1,5658,Ceramics,TRUE
1359522855,upriver-ceramics-studio,6500,6500,successful,US,USD,TRUE,FALSE,45,1,6500,Ceramics,TRUE
1951883391,help-artshack-brooklyn-expand-our-ceramics-studio,16000,17486,successful,US,USD,TRUE,FALSE,140,1,17486,Ceramics,TRUE
2052711271,becoming-the-true-me,2500,2988,successful,US,USD,TRUE,FALSE,70,1,2988,Ceramics,TRUE
1754755031,help-dryad-tea-produce-pottery-in-house,6000,7666,successful,US,USD,TRUE,FALSE,133,1,7666,Ceramics,TRUE
1200253158,composition-of-dirt,1000,1039,successful,US,USD,TRUE,FALSE,16,1,1039,Ceramics,TRUE
1500430001,its-clay-time-with-helenske-clayworks,18000,19000,successful,US,USD,TRUE,FALSE,124,1,19000,Ceramics,TRUE
205071440,handwerks-creating-the-wheel,3000,3198,successful,US,USD,TRUE,FALSE,57,1,3198,Ceramics,TRUE
883388807,50-women-a-celebration-of-womens-contribution-to-c,3500,3800,successful,US,USD,TRUE,FALSE,52,1,3800,Ceramics,TRUE
1706982106,chestnut-studios-expansion-and-grand-opening,3500,4211,successful,US,USD,TRUE,FALSE,36,1,4211,Ceramics,TRUE
1830328901,meadow-ceramics,12000,40035,successful,DK,DKK,TRUE,FALSE,88,0.14921084,5973.655979,Ceramics,TRUE
38323472,niko-far-west-ceramic-studio,6000,7679,live,US,USD,TRUE,TRUE,79,1,7679,Ceramics,FALSE
2109207934,the-curious-clay-society-a-mobile-education-studio,6800,790,live,US,USD,TRUE,FALSE,13,1,790,Ceramics,FALSE
1038871235,pisces-pottery-studio-renovation,5000,16,live,US,USD,TRUE,FALSE,2,1,16,Ceramics,FALSE
945744426,replace-our-reduction-kiln,25000,2431,live,US,USD,TRUE,FALSE,8,1,2431,Ceramics,FALSE
497145613,the-ceramics-studio-at-the-maison-salvadore,1000,0,live,FR,EUR,FALSE,FALSE,0,1.13350411,0,Ceramics,FALSE
274865,pots-on-wheels,20000,25732,successful,US,USD,TRUE,TRUE,278,1,25732,Ceramics,TRUE
112491653,sarah-kersten-handmade-studio,30000,35083,successful,US,USD,TRUE,TRUE,233,1,35083,Ceramics,TRUE
989204114,braddock-tiles,50000,102410,successful,US,USD,TRUE,TRUE,819,1,102410,Ceramics,TRUE
330304757,the-potter-and-the-ram,16000,22314.5,successful,US,USD,TRUE,TRUE,273,1,22314.5,Ceramics,TRUE
718228307,the-mobile-anagama,3000,3106,successful,US,USD,TRUE,TRUE,48,1,3106,Ceramics,TRUE
555147942,make-a-complete-zelda-ocarina-of-time-ocarina-repl,1200,3412,successful,CA,CAD,TRUE,TRUE,42,0.92482983,3155.51938,Ceramics,TRUE
2030415808,100-cylinders,2000,3342,successful,DE,EUR,FALSE,TRUE,79,1.08475282,3625.243924,Ceramics,TRUE
97374390,mason-hill-clay-studio,25000,25231,successful,US,USD,TRUE,TRUE,229,1,25231,Ceramics,TRUE
491446516,krampus-beer-stein,6000,107291,successful,US,USD,TRUE,TRUE,1079,1,107291,Ceramics,TRUE
1442034305,tandem-ceramics,5000,5884,successful,US,USD,TRUE,TRUE,76,1,5884,Ceramics,TRUE
2111009450,cosmic-mugs-art-that-lets-you-taste-the-universe-e,25000,34099.02,successful,US,USD,TRUE,TRUE,508,1,34099.02,Ceramics,TRUE
54132380,aa-clay-studio-for-the-people,3960,4098,successful,US,USD,TRUE,TRUE,62,1,4098,Ceramics,TRUE
1113000644,felt-fat-a-ceramic-design-studio,20000,26256,successful,US,USD,TRUE,TRUE,222,1,26256,Ceramics,TRUE
121540856,building-community-through-an-annual-pottery-event,6000,11834,successful,US,USD,TRUE,TRUE,169,1,11834,Ceramics,TRUE
1578080134,kettenglieds-new-kiln,3250,3272,successful,US,USD,TRUE,FALSE,24,1,3272,Ceramics,TRUE
953555280,a-english-korean-comic-about-robots-and-humans,11000,0,canceled,AU,AUD,TRUE,FALSE,0,0.89445838,0,Conceptual Art,FALSE
680640224,assassins-creed-ezios-journey-inspired-photographi,3000,872,canceled,US,USD,TRUE,FALSE,22,1,872,Conceptual Art,FALSE
1793808103,leonard-jones-records-a-new-jazz-rock-worship-albu,15000,0,canceled,US,USD,TRUE,FALSE,0,1,0,Conceptual Art,FALSE
1216074593,customized-family-tree-on-canvas,4000,20,canceled,US,USD,TRUE,FALSE,2,1,20,Conceptual Art,FALSE
1937937398,100-monsters-in-1-month,300,28,canceled,US,USD,TRUE,FALSE,6,1,28,Conceptual Art,FALSE
1526142076,edible-clothing-project,105000,725,canceled,US,USD,TRUE,FALSE,5,1,725,Conceptual Art,FALSE
733590169,mobile-eco-friendly-glass-studio,10000,141,canceled,US,USD,TRUE,FALSE,3,1,141,Conceptual Art,FALSE
1829025203,pale-project-concept-album,5000,0,canceled,US,USD,TRUE,FALSE,0,1,0,Conceptual Art,FALSE
1494909119,ultra-light-palais-royal-paris-france,500000,0,canceled,FR,EUR,FALSE,FALSE,0,1.13873946,0,Conceptual Art,FALSE
1167993770,bitch-off-an-adventure-in-conceptual-idealism,3000,5,canceled,US,USD,TRUE,FALSE,1,1,5,Conceptual Art,FALSE
724353129,six-secrets-to-happily-and-the-zen-of-happily-chai,9666,1313,canceled,US,USD,TRUE,FALSE,43,1,1313,Conceptual Art,FALSE
13974741,majoras-mask-full-size-replica,3000,0,canceled,CA,CAD,TRUE,FALSE,0,0.8260667,0,Conceptual Art,FALSE
466495336,thameslark,8000,0,canceled,GB,GBP,FALSE,FALSE,0,1.69199871,0,Conceptual Art,FALSE
847156262,new-life-like-doll,15000,0,canceled,US,USD,TRUE,FALSE,0,1,0,Conceptual Art,FALSE
1083959207,should-i-keep-painting,1000,0,canceled,US,USD,TRUE,FALSE,0,1,0,Conceptual Art,FALSE
339002043,give-mike-a-hot-tub-for-his-birthday,200,28,suspended,US,USD,TRUE,FALSE,4,1,28,Conceptual Art,FALSE
1822406878,pillows-for-puppies,250,0,suspended,US,USD,TRUE,FALSE,0,1,0,Conceptual Art,FALSE
2082679032,fart-in-the-bottle,50,0,suspended,FR,EUR,FALSE,FALSE,0,1.09138374,0,Conceptual Art,FALSE
1852404688,kickstart-our-brainstorm-for-kickstarter,250,35,suspended,US,USD,TRUE,FALSE,2,1,35,Conceptual Art,FALSE
1658526546,tv-treasure-spin-find-real-treasure-on-your-vacati,2016,156,canceled,US,USD,TRUE,FALSE,8,1,156,Conceptual Art,FALSE
996966562,campaign-re-form-artist-super-pac,8500,50,canceled,US,USD,TRUE,FALSE,1,1,50,Conceptual Art,FALSE
311133280,how-cool-is-your-stool-reshaping-the-city,800,195,canceled,US,USD,TRUE,FALSE,5,1,195,Conceptual Art,FALSE
1207269221,15-seconds-of-fame-a-mutant-vehicle,1200,20,canceled,US,USD,TRUE,FALSE,1,1,20,Conceptual Art,FALSE
1246856859,visualizing-same-sex-marriage-in-xussr,500,0,canceled,GB,GBP,FALSE,FALSE,0,1.51287075,0,Conceptual Art,FALSE
670096696,drowning-man,1000,0,canceled,US,USD,TRUE,FALSE,0,1,0,Conceptual Art,FALSE
